# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
tig00000001_pilon_pilon	cds	2476999	2477586	-	EFM745_02475	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KQW8
tig00000001_pilon_pilon	cds	2477807	2479120	-	EFM745_02476	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z6L6
tig00000001_pilon_pilon	cds	2479408	2480418	+	EFM745_02477	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U1N6
tig00000001_pilon_pilon	cds	2480503	2481438	-	EFM745_02478	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2B5
tig00000001_pilon_pilon	cds	2481624	2482583	+	EFM745_02479	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V2U9S0
tig00000001_pilon_pilon	cds	2482669	2483763	-	EFM745_02480	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4X4
tig00000001_pilon_pilon	cds	2483952	2484713	+	EFM745_02481	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4X2
tig00000001_pilon_pilon	cds	2484828	2485268	-	EFM745_02482	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z5B5
tig00000001_pilon_pilon	cds	2485488	2486243	+	EFM745_02483	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JKI4
tig00000001_pilon_pilon	cds	2486353	2487366	-	EFM745_02484	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S9LZS4
tig00000001_pilon_pilon	cds	2487531	2488451	+	EFM745_02485	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2B6
tig00000001_pilon_pilon	cds	2488731	2489231	-	EFM745_02486	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2B1
tig00000001_pilon_pilon	cds	2489338	2489856	-	EFM745_02487	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z561
tig00000001_pilon_pilon	cds	2489857	2491212	-	EFM745_02488	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK96
tig00000001_pilon_pilon	cds	2491215	2492048	-	EFM745_02489	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F7T3
tig00000001_pilon_pilon	cds	2492198	2492854	-	EFM745_02490	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4X3
tig00000001_pilon_pilon	cds	2492870	2493517	-	EFM745_02491	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JP08
tig00000001_pilon_pilon	cds	2493530	2494345	-	EFM745_02492	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2B4
tig00000001_pilon_pilon	cds	2494359	2495096	-	EFM745_02493	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z4W4
tig00000001_pilon_pilon	cds	2495350	2496360	+	EFM745_02494	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JMT4
tig00000001_pilon_pilon	cds	2496530	2498950	-	EFM745_02495	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CK83
tig00000001_pilon_pilon	cds	2498955	2499998	-	EFM745_02496	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z5G9
tig00000001_pilon_pilon	ncRNA-region	2500052	2500263	-	-	96.7	4.2e-13	-	-	-	RFAM:RF00230
tig00000001_pilon_pilon	cds	2500307	2500648	-	EFM745_02497	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J7F7
tig00000001_pilon_pilon	cds	2500717	2504439	-	EFM745_02498	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CKL2
tig00000001_pilon_pilon	cds	2504436	2507963	-	EFM745_02499	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z6J6
tig00000001_pilon_pilon	cds	2508234	2509529	+	EFM745_02500	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q8KSD8
tig00000001_pilon_pilon	cds	2509664	2510494	-	EFM745_02501	282.0	1.6e-92	0.895	0.980	0.551	UniRef:UniRef90_A0A1E8B5F3
tig00000001_pilon_pilon	cds	2510491	2511129	-	EFM745_02502	337.0	7.3e-116	0.925	0.995	0.806	UniRef:UniRef90_UPI0030C8C2CC
tig00000001_pilon_pilon	cds	2511516	2512112	+	EFM745_02503	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F6D7
tig00000001_pilon_pilon	cds	2512170	2512652	-	EFM745_02504	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z921
tig00000001_pilon_pilon	cds	2512758	2512955	-	EFM745_02505	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2C2
tig00000001_pilon_pilon	cds	2513250	2514008	+	EFM745_02506	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CIN4
tig00000001_pilon_pilon	cds	2514068	2514496	+	EFM745_02507	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2D6
tig00000001_pilon_pilon	tRNA	2514542	2514614	+	EFM745_02508	69.7	-	-	-	-	-
tig00000001_pilon_pilon	cds	2514764	2515135	-	EFM745_02509	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAU3
tig00000001_pilon_pilon	cds	2515350	2515535	+	EFM745_02510	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HWL3
tig00000001_pilon_pilon	cds	2515618	2515806	-	EFM745_02511	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JNE8
tig00000001_pilon_pilon	cds	2515830	2516093	-	EFM745_02512	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQ21
tig00000001_pilon_pilon	cds	2516251	2516508	+	EFM745_02513	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CIQ0
tig00000001_pilon_pilon	cds	2516579	2516770	-	EFM745_02514	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2C8
tig00000001_pilon_pilon	cds	2516911	2517231	-	EFM745_02515	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZQ5
tig00000001_pilon_pilon	cds	2517254	2517688	-	EFM745_02516	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CIT2
tig00000001_pilon_pilon	cds	2518023	2518661	+	EFM745_02517	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAT6
tig00000001_pilon_pilon	tRNA	2518985	2519068	-	EFM745_02518	65.7	-	-	-	-	-
tig00000001_pilon_pilon	cds	2519596	2520096	+	EFM745_02519	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZCF4
tig00000001_pilon_pilon	cds	2520286	2520630	-	EFM745_02520	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JFA2
tig00000001_pilon_pilon	cds	2520784	2521722	-	EFM745_02521	568.0	6.6e-204	0.981	0.953	0.997	UniRef:UniRef90_A0A133CI74
tig00000001_pilon_pilon	cds	2521891	2522382	+	EFM745_02522	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IL48
tig00000001_pilon_pilon	cds	2522406	2524781	-	EFM745_02523	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0X2
tig00000001_pilon_pilon	cds	2525107	2525733	+	EFM745_02524	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HVS2
tig00000001_pilon_pilon	cds	2525756	2526460	+	EFM745_02525	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2E7
tig00000001_pilon_pilon	cds	2526652	2527485	+	EFM745_02526	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CI64
tig00000001_pilon_pilon	cds	2527682	2529610	+	EFM745_02527	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2D8
tig00000001_pilon_pilon	cds	2529748	2530203	+	EFM745_02528	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2E4
tig00000001_pilon_pilon	cds	2530673	2530942	+	EFM745_02529	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JK60
tig00000001_pilon_pilon	cds	2531342	2531596	+	EFM745_02530	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JLQ2
tig00000001_pilon_pilon	cds	2531685	2532731	-	EFM745_02531	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z2H6
tig00000001_pilon_pilon	cds	2532769	2535042	-	EFM745_02532	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z180
tig00000001_pilon_pilon	cds	2535035	2535574	-	EFM745_02533	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0Y3
tig00000001_pilon_pilon	cds	2535710	2535928	-	EFM745_02534	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1L6
tig00000001_pilon_pilon	cds	2535925	2536170	-	EFM745_02535	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSE2
tig00000001_pilon_pilon	cds	2536286	2536903	-	EFM745_02536	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1I0
tig00000001_pilon_pilon	cds	2537173	2538216	-	EFM745_02537	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K448
tig00000001_pilon_pilon	cds	2538206	2538697	-	EFM745_02538	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSF7
tig00000001_pilon_pilon	cds	2538694	2539254	-	EFM745_02539	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSE0
tig00000001_pilon_pilon	cds	2539373	2539711	-	EFM745_02540	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z147
tig00000001_pilon_pilon	cds	2539695	2540141	-	EFM745_02541	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RTW3
tig00000001_pilon_pilon	cds	2540122	2541246	-	EFM745_02542	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z2I6
tig00000001_pilon_pilon	cds	2541267	2544695	-	EFM745_02543	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSN6
tig00000001_pilon_pilon	cds	2544721	2545884	-	EFM745_02544	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YL13
tig00000001_pilon_pilon	cds	2545887	2546189	-	EFM745_02545	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1M7
tig00000001_pilon_pilon	cds	2546303	2548075	-	EFM745_02546	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HWT1
tig00000001_pilon_pilon	cds	2548336	2550165	-	EFM745_02547	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JNN5
tig00000001_pilon_pilon	cds	2550333	2551091	-	EFM745_02548	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2G8
tig00000001_pilon_pilon	cds	2551106	2551381	-	EFM745_02549	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z115
tig00000001_pilon_pilon	cds	2551543	2552949	-	EFM745_02550	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSE7
tig00000001_pilon_pilon	cds	2552957	2554600	-	EFM745_02551	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSD0
tig00000001_pilon_pilon	cds	2554625	2555602	-	EFM745_02552	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSV6
tig00000001_pilon_pilon	cds	2555605	2556714	-	EFM745_02553	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2H9
tig00000001_pilon_pilon	cds	2557175	2558599	-	EFM745_02554	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KSY0
tig00000001_pilon_pilon	cds	2558863	2559840	-	EFM745_02555	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JMT0
tig00000001_pilon_pilon	cds	2560097	2561302	-	EFM745_02556	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1N7
tig00000001_pilon_pilon	cds	2561304	2562830	-	EFM745_02557	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z116
tig00000001_pilon_pilon	cds	2562884	2563972	-	EFM745_02558	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1J7
tig00000001_pilon_pilon	cds	2564192	2565208	+	EFM745_02559	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z118
tig00000001_pilon_pilon	cds	2565222	2566673	+	EFM745_02560	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B6F6EA
tig00000001_pilon_pilon	cds	2566666	2568231	+	EFM745_02561	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSC1
tig00000001_pilon_pilon	cds	2568364	2569278	-	EFM745_02562	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7W2ALQ1
tig00000001_pilon_pilon	cds	2569400	2570674	-	EFM745_02563	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z2K8
tig00000001_pilon_pilon	cds	2570690	2572225	-	EFM745_02564	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1B3
tig00000001_pilon_pilon	cds	2572222	2572800	-	EFM745_02565	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z106
tig00000001_pilon_pilon	cds	2572797	2573849	-	EFM745_02566	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RKP1
tig00000001_pilon_pilon	cds	2573872	2575311	-	EFM745_02567	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1P7
tig00000001_pilon_pilon	cds	2575296	2577518	-	EFM745_02568	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSB1
tig00000001_pilon_pilon	cds	2577519	2578190	-	EFM745_02569	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JW19
tig00000001_pilon_pilon	cds	2578192	2578446	-	EFM745_02570	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7SZD9
tig00000001_pilon_pilon	cds	2578446	2579174	-	EFM745_02571	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2I0
tig00000001_pilon_pilon	cds	2579430	2579807	+	EFM745_02572	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2H8
tig00000001_pilon_pilon	cds	2579987	2581282	-	EFM745_02573	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CST6
tig00000001_pilon_pilon	cds	2581295	2582419	-	EFM745_02574	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9P4DD55
tig00000001_pilon_pilon	cds	2582412	2582900	-	EFM745_02575	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B5FTF1
tig00000001_pilon_pilon	cds	2583316	2584623	-	EFM745_02576	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2I9
tig00000001_pilon_pilon	cds	2584626	2585207	-	EFM745_02577	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z122
tig00000001_pilon_pilon	ncRNA-region	2585323	2585420	-	-	67.6	1.5e-08	-	-	-	RFAM:RF00167
tig00000001_pilon_pilon	cds	2585779	2587071	-	EFM745_02578	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1L5
tig00000001_pilon_pilon	cds	2587068	2587691	-	EFM745_02579	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSJ3
tig00000001_pilon_pilon	cds	2587694	2588530	-	EFM745_02580	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSY4
tig00000001_pilon_pilon	cds	2588547	2589434	-	EFM745_02581	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2J4
tig00000001_pilon_pilon	cds	2589450	2590733	-	EFM745_02582	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JMZ2
tig00000001_pilon_pilon	cds	2591416	2592099	-	EFM745_02583	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSS6
tig00000001_pilon_pilon	cds	2592117	2592734	-	EFM745_02584	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CS99
tig00000001_pilon_pilon	cds	2592744	2593568	-	EFM745_02585	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSF8
tig00000001_pilon_pilon	cds	2593561	2594121	-	EFM745_02586	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSJ8
tig00000001_pilon_pilon	cds	2594295	2595242	+	EFM745_02587	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A30FBC
tig00000001_pilon_pilon	cds	2595547	2596503	-	EFM745_02588	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CS96
tig00000001_pilon_pilon	cds	2596607	2597209	+	EFM745_02589	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KT81
tig00000001_pilon_pilon	cds	2597297	2598796	-	EFM745_02590	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CSI3
tig00000001_pilon_pilon	cds	2598812	2599336	-	EFM745_02591	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HXD6
tig00000001_pilon_pilon	cds	2599511	2600383	+	EFM745_02592	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RMI3
tig00000001_pilon_pilon	cds	2600374	2601159	+	EFM745_02593	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0I3
tig00000001_pilon_pilon	cds	2601128	2601844	+	EFM745_02594	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1E9VPT1
tig00000001_pilon_pilon	cds	2601946	2602965	-	EFM745_02595	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HW56
tig00000001_pilon_pilon	cds	2602984	2604042	-	EFM745_02596	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2J9
tig00000001_pilon_pilon	cds	2604263	2605411	-	EFM745_02597	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZDD8
tig00000001_pilon_pilon	cds	2605487	2606323	-	EFM745_02598	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZDD5
tig00000001_pilon_pilon	cds	2606507	2607727	-	EFM745_02599	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JPT0
tig00000001_pilon_pilon	cds	2607873	2608034	-	EFM745_02600	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8K3Z5
tig00000001_pilon_pilon	tRNA	2608107	2608190	+	EFM745_02601	59.2	-	-	-	-	-
tig00000001_pilon_pilon	cds	2608430	2609008	-	EFM745_02602	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A200I8N7
tig00000001_pilon_pilon	cds	2609011	2609397	-	EFM745_02603	257.0	1.7e-86	1.0	0.800	1.0	UniRef:UniRef90_A0AAV3GRI4
tig00000001_pilon_pilon	cds	2609557	2610735	-	EFM745_02604	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q81ZR6
tig00000001_pilon_pilon	cds	2610819	2611145	-	EFM745_02605	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1E9W8E1
tig00000001_pilon_pilon	cds	2611345	2611587	+	EFM745_02606	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7S1D1
tig00000001_pilon_pilon	cds	2611859	2612149	-	EFM745_02607	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2L9
tig00000001_pilon_pilon	cds	2612357	2613049	-	EFM745_02608	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z873
tig00000001_pilon_pilon	cds	2613444	2614067	+	EFM745_02609	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPE7
tig00000001_pilon_pilon	cds	2614151	2614873	-	EFM745_02610	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPQ9
tig00000001_pilon_pilon	cds	2614863	2615600	-	EFM745_02611	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPE6
tig00000001_pilon_pilon	cds	2615612	2616604	-	EFM745_02612	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J0V0
tig00000001_pilon_pilon	cds	2616619	2617362	-	EFM745_02613	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2N1
tig00000001_pilon_pilon	ncRNA-region	2617436	2617540	-	-	58.6	3.5e-09	-	-	-	RFAM:RF00059
tig00000001_pilon_pilon	cds	2617603	2618925	-	EFM745_02614	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZW0
tig00000001_pilon_pilon	cds	2618912	2619220	-	EFM745_02615	-	-	-	-	-	-
tig00000001_pilon_pilon	cds	2619186	2619878	-	EFM745_02616	440.0	3.9e-155	0.987	0.817	0.974	UniRef:UniRef90_UPI0031377CD7
tig00000001_pilon_pilon	cds	2619875	2621413	-	EFM745_02617	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2M9
tig00000001_pilon_pilon	cds	2621829	2622116	-	EFM745_02618	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZR7
tig00000001_pilon_pilon	cds	2622250	2622918	+	EFM745_02619	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0F6
tig00000001_pilon_pilon	cds	2623209	2623949	-	EFM745_02620	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPP8
tig00000001_pilon_pilon	cds	2624079	2625026	-	EFM745_02621	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0F8
tig00000001_pilon_pilon	cds	2625155	2625919	-	EFM745_02622	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZT5
tig00000001_pilon_pilon	cds	2625923	2626312	-	EFM745_02623	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132YZU4
tig00000001_pilon_pilon	cds	2626447	2626989	+	EFM745_02624	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133MS47
tig00000001_pilon_pilon	cds	2627137	2627751	+	EFM745_02625	249.0	3.8e-81	0.853	0.841	0.718	UniRef:UniRef90_UPI0013ED65EB
tig00000001_pilon_pilon	cds	2628163	2629056	-	EFM745_02626	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPE2
tig00000001_pilon_pilon	cds	2629238	2630164	-	EFM745_02627	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YKC9
tig00000001_pilon_pilon	cds	2630249	2631010	-	EFM745_02628	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPS2
tig00000001_pilon_pilon	cds	2631254	2633485	-	EFM745_02629	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2N7
tig00000001_pilon_pilon	cds	2633762	2636212	-	EFM745_02630	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0S0
tig00000001_pilon_pilon	cds	2636224	2638269	-	EFM745_02631	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPC3
tig00000001_pilon_pilon	cds	2638435	2638869	-	EFM745_02632	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8ILP0
tig00000001_pilon_pilon	cds	2638996	2639634	+	EFM745_02633	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z1D9
tig00000001_pilon_pilon	cds	2639766	2640641	-	EFM745_02634	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8J0C0
tig00000001_pilon_pilon	cds	2640723	2641514	-	EFM745_02635	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0Y0
tig00000001_pilon_pilon	cds	2641532	2642932	-	EFM745_02636	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000859D29B
tig00000001_pilon_pilon	cds	2642946	2643494	-	EFM745_02637	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JK63
tig00000001_pilon_pilon	cds	2643531	2644436	-	EFM745_02638	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U175
tig00000001_pilon_pilon	cds	2644634	2645959	-	EFM745_02639	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1E9W105
tig00000001_pilon_pilon	cds	2645979	2648057	-	EFM745_02640	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U173
tig00000001_pilon_pilon	cds	2648179	2649036	-	EFM745_02641	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1B5FTJ7
tig00000001_pilon_pilon	cds	2649092	2649859	-	EFM745_02642	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z0Q6
tig00000001_pilon_pilon	cds	2649852	2650712	-	EFM745_02643	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IHB8
tig00000001_pilon_pilon	cds	2650972	2651370	+	EFM745_02644	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8HWN8
tig00000001_pilon_pilon	cds	2651607	2652149	+	EFM745_02645	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPK6
tig00000001_pilon_pilon	cds	2652232	2652783	-	EFM745_02646	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZFJ9
tig00000001_pilon_pilon	cds	2652935	2653162	-	EFM745_02647	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2Q7
tig00000001_pilon_pilon	cds	2653159	2653677	-	EFM745_02648	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_J6KT83
tig00000001_pilon_pilon	cds	2653697	2654410	-	EFM745_02649	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZFA3
tig00000001_pilon_pilon	cds	2654413	2655309	-	EFM745_02650	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JIN3
tig00000001_pilon_pilon	cds	2655467	2656309	-	EFM745_02651	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPM0
tig00000001_pilon_pilon	cds	2656441	2657094	+	EFM745_02652	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P2Q3
tig00000001_pilon_pilon	cds	2657157	2657684	-	EFM745_02653	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZFC8
tig00000001_pilon_pilon	cds	2657704	2658651	-	EFM745_02654	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3XZC7
tig00000001_pilon_pilon	cds	2658663	2660549	-	EFM745_02655	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1A7RYX5
tig00000001_pilon_pilon	cds	2660709	2662787	-	EFM745_02656	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPJ5
tig00000001_pilon_pilon	cds	2662800	2663075	-	EFM745_02657	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JK41
tig00000001_pilon_pilon	cds	2663437	2663892	-	EFM745_02658	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JIF2
tig00000001_pilon_pilon	cds	2664046	2665254	-	EFM745_02659	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CIJ2
tig00000001_pilon_pilon	cds	2665366	2665698	-	EFM745_02660	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CIJ1
